episode,step,condition_name,condition_mode,episode_complexity,app_id,model_name,explanation_type,selected_strategy,selected_strategy_available,reward,decision_noise,memory_recall_threshold,opportunity_cost,lr_calculation_prob_correct,lr_heuristic_prob_correct,dt_traversal_prob_correct,lr_calculation_predicted_correct,lr_heuristic_predicted_correct,dt_traversal_predicted_correct,lr_calculation_pred_time,lr_heuristic_pred_time,dt_traversal_pred_time,selected_prob_correct,selected_predicted_class,selected_predicted_correct,selected_pred_time,selected_decision_boundary,selected_mode,selected_features,selected_feature_slots,selected_feature_mask,selected_feature_slot_mask
6,12,decision_tree,mixed,high,star98_pass_rate,xgboost,none,dt_traversal,True,0.49375,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.625,0.5,0,True,0.625,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,13,decision_tree,mixed,high,star98_pass_rate,xgboost,none,dt_traversal,True,0.4921875,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.78125,0.5,0,True,0.78125,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,14,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,dt_traversal,True,0.503294084653545,0.5,0.5,0.01,0.0,0.0,0.6875,False,False,True,0.0,0.0,18.420591534645496,0.6875,1,True,18.420591534645496,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,15,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,dt_traversal,True,0.6087879330836972,0.5,0.5,0.01,0.0,0.0,0.75,False,False,True,0.0,0.0,14.121206691630288,0.75,1,True,14.121206691630288,0.9,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,16,decision_tree,mixed,high,star98_pass_rate,xgboost,none,dt_traversal,True,0.4928125,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.71875,0.5,0,False,0.71875,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,17,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,dt_traversal,True,0.565794084653545,0.5,0.5,0.01,0.0,0.0,0.75,False,False,True,0.0,0.0,18.420591534645496,0.75,1,True,18.420591534645496,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,18,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,dt_traversal,True,0.659520260840672,0.5,0.5,0.01,0.0,0.0,0.8125,False,False,True,0.0,0.0,15.297973915932808,0.8125,1,True,15.297973915932808,0.9,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,19,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,dt_traversal,True,0.8117172441115963,0.5,0.5,0.01,0.0,0.0,1.0,False,False,True,0.0,0.0,18.828275588840373,1.0,0,True,18.828275588840373,0.9,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,20,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,dt_traversal,True,0.6410087021274762,0.5,0.5,0.01,0.0,0.0,0.875,False,False,True,0.0,0.0,23.39912978725238,0.875,0,True,23.39912978725238,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,21,decision_tree,mixed,high,star98_pass_rate,xgboost,none,dt_traversal,True,0.494375,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.5625,0.5,0,True,0.5625,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,22,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,dt_traversal,True,0.5110301638748693,0.5,0.5,0.01,0.0,0.0,0.75,False,False,True,0.0,0.0,23.89698361251307,0.75,0,True,23.89698361251307,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,23,decision_tree,mixed,high,star98_pass_rate,xgboost,none,dt_traversal,True,0.49375,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.625,0.5,0,True,0.625,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,24,decision_tree,mixed,high,star98_pass_rate,xgboost,none,dt_traversal,True,0.4921875,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.78125,0.5,0,False,0.78125,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,25,decision_tree,mixed,high,star98_pass_rate,xgboost,none,dt_traversal,True,0.49125,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.875,0.5,0,True,0.875,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,26,decision_tree,mixed,high,star98_pass_rate,xgboost,none,dt_traversal,True,0.4909375,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.90625,0.5,0,True,0.90625,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,27,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,dt_traversal,True,0.43083700814833126,0.5,0.5,0.01,0.0,0.0,0.625,False,False,True,0.0,0.0,19.416299185166874,0.625,1,True,19.416299185166874,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,28,decision_tree,mixed,high,star98_pass_rate,xgboost,none,dt_traversal,True,0.49125,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.875,0.5,0,False,0.875,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,29,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,dt_traversal,True,-0.10179176233602738,0.5,0.5,0.01,0.0,0.0,0.0625,False,False,False,0.0,0.0,16.42917623360274,0.0625,1,False,16.42917623360274,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,30,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,dt_traversal,True,0.7610301638748693,0.5,0.5,0.01,0.0,0.0,1.0,False,False,True,0.0,0.0,23.89698361251307,1.0,0,True,23.89698361251307,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,31,decision_tree,mixed,high,star98_pass_rate,xgboost,none,dt_traversal,True,0.4921875,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.78125,0.5,0,True,0.78125,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,32,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,dt_traversal,True,0.7007511611587588,0.5,0.5,0.01,0.0,0.0,0.875,False,False,True,0.0,0.0,17.424883884124117,0.875,1,True,17.424883884124117,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,33,decision_tree,mixed,high,star98_pass_rate,xgboost,none,dt_traversal,True,0.493125,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.6875,0.5,0,True,0.6875,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,34,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,dt_traversal,True,-0.051469836125130675,0.5,0.5,0.01,0.0,0.0,0.1875,False,False,False,0.0,0.0,23.89698361251307,0.1875,1,False,23.89698361251307,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,35,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,dt_traversal,True,0.46346577863269,0.5,0.5,0.01,0.0,0.0,0.6875,False,False,True,0.0,0.0,22.403422136731002,0.6875,0,True,22.403422136731002,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,36,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,dt_traversal,True,0.46417514601198845,0.5,0.5,0.01,0.0,0.0,0.625,False,False,True,0.0,0.0,16.082485398801154,0.625,1,True,16.082485398801154,0.9,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,37,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,dt_traversal,True,0.6449277134222651,0.5,0.5,0.01,0.0,0.0,0.9375,False,False,True,0.0,0.0,29.2572286577735,0.9375,0,True,29.2572286577735,1.5,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,38,decision_tree,mixed,high,star98_pass_rate,xgboost,none,dt_traversal,True,0.4928125,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.71875,0.5,0,True,0.71875,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,39,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,dt_traversal,True,0.6360301638748693,0.5,0.5,0.01,0.0,0.0,0.875,False,False,True,0.0,0.0,23.89698361251307,0.875,0,True,23.89698361251307,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
7,0,hybrid,mixed,low,wine_quality,mlp,lr,lr_calculation,True,0.3318960396651998,0.5,0.5,0.01,0.40110626416681605,0.47318168629604473,0.40625,False,False,False,6.921022450161624,3.1774379020711185,9.083349728388956,0.40110626416681605,1,False,6.921022450161624,0.6,read,"[1, 4, 2, 0]","[0, 2, 3, 4]","[1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 1, 0]"
7,1,hybrid,mixed,low,wine_quality,mlp,lr,lr_calculation,True,0.6480903996227841,0.5,0.5,0.01,0.7165400443745941,0.5531295518115067,0.5,True,True,False,6.844964475180994,3.3197679489427663,2.866415301042756,0.7165400443745941,1,True,6.844964475180994,0.6,read,"[1, 2, 0]","[0, 3, 4]","[1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0]"
7,2,hybrid,mixed,low,wine_quality,mlp,dt,dt_traversal,True,0.5906867759165795,0.5,0.5,0.01,0.6536991965036146,0.5014882901884216,0.75,True,True,True,3.1744390359717514,3.118076190258651,15.931322408342053,0.75,0,True,15.931322408342053,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
7,3,hybrid,mixed,low,wine_quality,mlp,dt,dt_traversal,True,0.6402433879582898,0.5,0.5,0.01,0.37704064279744465,0.4178962559701084,0.8125,False,False,True,3.2275512287821053,3.2188788728163003,17.225661204171022,0.8125,1,True,17.225661204171022,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
7,4,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.5712976667609233,0.5,0.5,0.01,0.7459187144039898,0.6032522221849187,0.5,True,True,True,3.01510245757989,3.195455542399534,0.6875,0.6032522221849187,0,True,3.195455542399534,0.6,heuristic,[0],[1],"[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
7,5,hybrid,mixed,low,wine_quality,mlp,lr,lr_calculation,True,0.5695151652313667,0.5,0.5,0.01,0.7248500976195696,0.5730381639102718,0.5,True,True,False,15.533493238820297,3.367744650519465,1.4845255970369478,0.7248500976195696,1,True,15.533493238820297,1.8000000000000003,read,"[2, 0]","[3, 4]","[1, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 0]"
7,6,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.2662654771935834,0.5,0.5,0.01,0.6844390358035528,0.29790008881083874,0.53125,True,False,True,3.1213268431770773,3.163461161725534,2.7973267911108435,0.29790008881083874,1,False,3.163461161725534,0.6,heuristic,[0],[1],"[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
7,7,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.730094140394125,0.5,0.5,0.01,0.7151788751040515,0.7617520596109223,0.5,True,True,True,3.068214650374564,3.165791921679724,2.0830172243025236,0.7617520596109223,0,True,3.165791921679724,0.6,heuristic,[0],[1],"[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
7,8,hybrid,mixed,low,wine_quality,mlp,lr,lr_calculation,True,0.31639674444317234,0.5,0.5,0.01,0.5009965728253924,0.6255573248685335,0.5,True,True,False,18.45998283822201,3.441696413381972,1.6095255970369478,0.5009965728253924,1,True,18.45998283822201,1.8000000000000003,read,"[3, 4, 2, 0]","[1, 2, 3, 4]","[1, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 0]"
7,9,hybrid,mixed,low,wine_quality,mlp,dt,lr_heuristic,True,0.7494663174720342,0.5,0.5,0.01,0.6229593572019949,0.7843418143431113,0.9375,True,True,True,5.727551228789945,3.4875496871077107,23.086559089669713,0.7843418143431113,0,True,3.4875496871077107,0.6,heuristic,[0],[1],"[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
7,10,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.6455769125180758,0.5,0.5,0.01,0.8073983930061082,0.6765845638994435,0.5,True,True,True,2.9088780719591827,3.100765138136777,0.90625,0.6765845638994435,0,True,3.100765138136777,0.6,heuristic,[0],[1],"[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
7,11,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.2453794484906161,0.5,0.5,0.01,0.10038208909071417,0.2804070914217924,0.5,False,False,False,2.7495414935281213,3.502764293117627,1.0,0.2804070914217924,0,False,3.502764293117627,0.6,heuristic,[0],[1],"[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
7,12,hybrid,mixed,low,wine_quality,mlp,dt,lr_heuristic,True,0.5871891790474638,0.5,0.5,0.01,0.03890241048859574,0.6219523117850607,0.9375,False,True,True,5.143317107907414,3.476313273759694,23.086559089669713,0.6219523117850607,1,True,3.476313273759694,0.6,heuristic,[0],[1],"[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
7,13,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.7863689540132566,0.5,0.5,0.01,0.10038208909049336,0.8200907463301559,0.5,False,True,False,2.749541493525033,3.3721792316899357,1.3297557414341745,0.8200907463301559,1,True,3.3721792316899357,0.6,heuristic,[0],[1],"[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
7,14,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.4733977012520041,0.5,0.5,0.01,0.991837428812905,0.5074208348251703,0.5,True,True,True,2.5902049150908835,3.4023133573166247,0.96875,0.5074208348251703,0,True,3.4023133573166247,0.6,heuristic,[0],[1],"[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
7,15,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.7043659142101549,0.5,0.5,0.01,0.10038208908713044,0.7384889068896783,0.5,False,True,False,2.7495414934779934,3.4122992679523314,1.0,0.7384889068896783,1,True,3.4122992679523314,0.6,heuristic,[0],[1],"[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
7,16,hybrid,mixed,low,wine_quality,mlp,lr,lr_calculation,True,0.8429886982085475,0.5,0.5,0.01,0.9687512554683767,0.4675338256098893,0.5,True,False,True,12.576255725982922,3.2159190476507344,1.784511482868349,0.9687512554683767,0,True,12.576255725982922,1.8000000000000003,read,"[3, 4, 2, 0, 5]","[1, 2, 3, 4, 5]","[1, 0, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1]"
7,17,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.9132318935088242,0.5,0.5,0.01,0.038902410489156214,0.9460831681776942,0.5,False,True,False,2.643317107915254,3.285127466887011,2.2190511940738955,0.9460831681776942,1,True,3.285127466887011,0.6,heuristic,"[0, 2]","[1, 4]","[1, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 1, 0]"
7,18,hybrid,mixed,low,wine_quality,mlp,dt,dt_traversal,True,0.7660614588188246,0.5,0.5,0.01,0.9610975895133065,0.49221224471104397,1.0,True,False,True,2.6433171078808058,3.4027234524955206,23.393854118117535,1.0,0,True,23.393854118117535,1.8000000000000003,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
7,19,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.6314092973897916,0.5,0.5,0.01,0.06964224978517104,0.6666340994849538,0.5,False,True,False,2.696429300655048,3.5224802095162255,1.0,0.6666340994849538,1,True,3.5224802095162255,0.6,heuristic,"[0, 2]","[1, 4]","[1, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 1, 0]"
7,20,hybrid,mixed,low,wine_quality,mlp,lr,lr_calculation,True,0.8588649503637378,0.5,0.5,0.01,0.9787001175832084,0.7582495735849925,0.5,True,True,True,11.983516721947066,3.3461779825993547,1.3024206769216462,0.9787001175832084,0,True,11.983516721947066,1.8000000000000003,read,"[3, 4, 2, 0, 5]","[1, 2, 3, 4, 5]","[1, 0, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1]"
7,21,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.20154793492287829,0.5,0.5,0.01,0.8996179109111881,0.23562502326831902,0.5,True,False,True,2.7495414935015132,3.407708834544074,1.0,0.23562502326831902,1,False,3.407708834544074,0.6,heuristic,"[0, 2]","[1, 4]","[1, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 1, 0]"
7,22,hybrid,mixed,low,wine_quality,mlp,lr,lr_calculation,True,0.8025880410906371,0.5,0.5,0.01,0.9195785716515356,0.4034531878938503,0.5,True,False,True,11.699053056089852,5.044289679668502,1.0,0.9195785716515356,0,True,11.699053056089852,1.5,read,"[3, 4, 2, 0]","[1, 2, 3, 4]","[1, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 0]"
7,23,hybrid,mixed,low,wine_quality,mlp,lr,lr_calculation,True,0.4715787166690235,0.5,0.5,0.01,0.6520785410919913,0.6944646727929968,0.5,True,True,False,18.049982442296777,3.485783372772702,1.0,0.6520785410919913,1,True,18.049982442296777,1.8000000000000003,read,"[3, 4, 2, 0]","[1, 2, 3, 4]","[1, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 0]"
7,24,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.6697535184178791,0.5,0.5,0.01,0.06964224978629203,0.7057539847802394,0.5,False,True,False,2.696429300670728,3.600046636236026,1.0,0.7057539847802394,1,True,3.600046636236026,0.6,heuristic,"[0, 2]","[1, 4]","[1, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 1, 0]"
7,25,hybrid,mixed,low,wine_quality,mlp,dt,dt_traversal,True,0.7066344091033029,0.5,0.5,0.01,0.00816257118529457,0.5258286033848133,0.9375,False,True,True,2.5902049150657005,3.560064198177527,23.086559089669713,0.9375,1,True,23.086559089669713,1.8000000000000003,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
7,26,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.7789211050785062,0.5,0.5,0.01,0.038902410485012015,0.8132944763654375,0.5,False,True,False,2.643317107857286,3.4373371286931342,1.3610057414341745,0.8132944763654375,1,True,3.4373371286931342,0.6,heuristic,[0],[1],"[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
7,27,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.6916115146138619,0.5,0.5,0.01,0.9918374288159283,0.7276848452115605,0.5,True,True,True,2.590204915048595,3.607333059769856,1.0,0.7276848452115605,0,True,3.607333059769856,0.6,heuristic,[0],[1],"[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
7,28,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.7590441923476087,0.5,0.5,0.01,0.008162571183952796,0.793183981308172,0.5,False,True,False,2.5902049150469324,3.413978896056334,1.0,0.793183981308172,1,True,3.413978896056334,0.6,heuristic,"[0, 2]","[1, 4]","[1, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 1, 0]"
7,29,hybrid,mixed,low,wine_quality,mlp,dt,lr_heuristic,True,0.70740445311021,0.5,0.5,0.01,0.008162571183052619,0.7422333190898774,1.0,False,True,True,2.5902049150343407,3.482886597966743,23.086559089669713,0.7422333190898774,1,True,3.482886597966743,0.6,heuristic,[0],[1],"[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
7,30,hybrid,mixed,low,wine_quality,mlp,lr,lr_calculation,True,0.6480903996227841,0.5,0.5,0.01,0.7165400443745941,0.872633567618686,0.5,True,True,False,6.844964475180994,4.878386369596619,1.0,0.7165400443745941,1,True,6.844964475180994,0.6,read,"[1, 4, 0]","[0, 2, 4]","[1, 1, 0, 0, 1, 0]","[1, 0, 1, 0, 1, 0]"
7,31,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.6957845283994885,0.5,0.5,0.01,0.991837428816268,0.7302953759768732,0.5,True,True,True,2.5902049150438438,3.4510847577384727,1.0,0.7302953759768732,0,True,3.4510847577384727,0.6,heuristic,"[0, 2]","[1, 4]","[1, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 1, 0]"
7,32,hybrid,mixed,low,wine_quality,mlp,lr,lr_calculation,True,0.6914832405812624,0.5,0.5,0.01,0.8509225996108757,0.9169582715527049,0.5,True,True,False,15.943935902961325,4.787489333360384,1.3024206769216462,0.8509225996108757,1,True,15.943935902961325,1.8000000000000003,read,"[3, 4, 2, 0]","[1, 2, 3, 4]","[1, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 0]"
7,33,hybrid,mixed,low,wine_quality,mlp,lr,lr_calculation,True,0.3353999999999999,0.5,0.5,0.01,0.5,0.2686875122031003,0.5,True,False,True,16.460000000000004,4.997429413772552,1.3610057414341745,0.5,0,True,16.460000000000004,1.8000000000000003,read,"[4, 2, 0]","[2, 3, 4]","[1, 0, 1, 0, 1, 0]","[0, 0, 1, 1, 1, 0]"
7,34,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.4620869870604402,0.5,0.5,0.01,0.961097589516341,0.497315802595491,0.5,True,False,True,2.6433171078383593,3.522881553505078,1.0,0.497315802595491,1,False,3.522881553505078,0.6,heuristic,"[0, 2]","[1, 4]","[1, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 1, 0]"
7,35,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.16048569831602874,0.5,0.5,0.01,0.961097589514988,0.196334909947951,0.5,True,False,True,2.643317107857286,3.5849211631922264,1.0,0.196334909947951,1,False,3.5849211631922264,0.6,heuristic,[0],[1],"[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
7,36,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.7711636964552858,0.5,0.5,0.01,0.9610975895153276,0.8060224147249401,0.5,True,True,True,2.6433171078525346,3.4858718269654254,1.3024206769216462,0.8060224147249401,0,True,3.4858718269654254,0.6,heuristic,"[0, 2]","[1, 4]","[1, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 1, 0]"
7,37,hybrid,mixed,low,wine_quality,mlp,dt,lr_heuristic,True,0.33559337269104095,0.5,0.5,0.01,0.9918374288169474,0.3723478601556707,0.4375,True,False,False,2.5902049150343407,3.6754487464629704,28.003279544834864,0.3723478601556707,1,False,3.6754487464629704,0.6,heuristic,[0],[1],"[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
7,38,hybrid,mixed,low,wine_quality,mlp,none,lr_heuristic,True,0.6020468432144107,0.5,0.5,0.01,0.008162571183613106,0.6375674355763645,0.5,False,True,False,2.5902049150421806,3.5520592361953782,0.96875,0.6375674355763645,1,True,3.5520592361953782,0.6,heuristic,"[0, 2]","[1, 4]","[1, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 1, 0]"
7,39,hybrid,mixed,low,wine_quality,mlp,lr,lr_calculation,True,0.8126491821277415,0.5,0.5,0.01,0.9477443346501404,0.7462377844709259,0.5,True,True,True,13.509515252239883,5.048140317718382,0.96875,0.9477443346501404,0,True,13.509515252239883,1.8000000000000003,read,"[3, 4, 2, 0, 5]","[1, 2, 3, 4, 5]","[1, 0, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1]"
8,0,linear_regression,mixed,high,forest_cover,mlp,none,lr_calculation,True,0.7783096122901045,0.5,0.5,0.01,0.8073983930092561,0.5131717262270572,0.0,True,True,False,2.908878071915152,3.1331364712756127,0.0,0.8073983930092561,1,True,2.908878071915152,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
8,1,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.7234240095222483,0.5,0.5,0.01,0.8688780716124616,0.7543383190251323,0.0,True,True,False,2.80265368627924,3.0914309502883985,0.0,0.7543383190251323,1,True,3.0914309502883985,0.6,heuristic,[1],[5],"[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1]"
8,2,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.3699879995758043,0.5,0.5,0.01,0.4773658559153697,0.867842570787597,0.0,False,True,False,10.73778563395654,4.653794206683537,0.0,0.4773658559153697,0,False,10.73778563395654,0.9,read,"[3, 0, 5]","[0, 3, 5]","[1, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 0, 1]"
8,3,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.86612110499615,0.5,0.5,0.01,0.6229593572044237,0.9117485159121372,0.0,True,True,False,3.2275512287559716,4.562741091598726,0.0,0.9117485159121372,1,True,4.562741091598726,0.6,heuristic,"[4, 1]","[1, 5]","[0, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 1]"
8,4,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.5504752260057275,0.5,0.5,0.01,0.6998644483778262,0.07086050062366589,0.0,True,False,False,14.938922237209873,4.5355840086753965,0.0,0.6998644483778262,0,True,14.938922237209873,1.2000000000000002,read,"[3, 4, 0, 5]","[0, 2, 3, 5]","[1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 0, 1]"
8,5,linear_regression,mixed,high,forest_cover,mlp,none,lr_heuristic,True,0.6196686147315708,0.5,0.5,0.01,0.5922195179014962,0.6671001577883884,0.0,True,True,False,3.280663421592459,4.743154305681761,0.0,0.6671001577883884,1,True,4.743154305681761,0.6,heuristic,"[4, 1]","[1, 5]","[0, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 1]"
8,6,linear_regression,mixed,high,forest_cover,mlp,lr,lr_calculation,True,0.5705404311155856,0.5,0.5,0.01,0.6999275275194644,0.16128108111094264,0.0,True,False,False,12.93870964038788,5.893865864353028,0.0,0.6999275275194644,0,True,12.93870964038788,1.2000000000000002,read,"[0, 1, 5]","[3, 4, 5]","[1, 1, 0, 0, 0, 1]","[0, 0, 0, 1, 1, 1]"
