episode,step,condition_name,condition_mode,episode_complexity,app_id,model_name,explanation_type,selected_strategy_slot,strategy_slot_order,selected_strategy,selected_strategy_available,reward,decision_noise,memory_recall_threshold,opportunity_cost,lr_calculation_prob_correct,lr_heuristic_prob_correct,dt_traversal_prob_correct,lr_calculation_predicted_correct,lr_heuristic_predicted_correct,dt_traversal_predicted_correct,lr_calculation_pred_time,lr_heuristic_pred_time,dt_traversal_pred_time,selected_prob_correct,selected_predicted_class,selected_predicted_correct,selected_pred_time,selected_decision_boundary,selected_mode,selected_features,selected_feature_slots,selected_feature_mask,selected_feature_slot_mask,sweep_parameter,sweep_value
13,28,decision_tree,mixed,low,wine_binary,mlp,none,0,"['dt_traversal', 'lr_calculation', 'lr_heuristic']",dt_traversal,True,0.49,0.6,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,1.0,0.5,0,True,1.0,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
13,29,decision_tree,mixed,low,wine_binary,mlp,none,0,"['dt_traversal', 'lr_calculation', 'lr_heuristic']",dt_traversal,True,0.4903125,0.6,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.96875,0.5,0,True,0.96875,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
13,30,decision_tree,mixed,low,wine_binary,mlp,dt,0,"['dt_traversal', 'lr_calculation', 'lr_heuristic']",dt_traversal,True,0.7304130519279624,0.6,0.5,0.01,0.0,0.0,0.9375,False,False,True,0.0,0.0,20.708694807203763,0.9375,1,True,20.708694807203763,1.8000000000000003,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
13,31,decision_tree,mixed,low,wine_binary,mlp,none,0,"['dt_traversal', 'lr_calculation', 'lr_heuristic']",dt_traversal,True,0.4903125,0.6,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.96875,0.5,0,False,0.96875,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
13,32,decision_tree,mixed,low,wine_binary,mlp,dt,0,"['dt_traversal', 'lr_calculation', 'lr_heuristic']",dt_traversal,True,0.7304130519279624,0.6,0.5,0.01,0.0,0.0,0.9375,False,False,True,0.0,0.0,20.708694807203763,0.9375,1,True,20.708694807203763,1.8000000000000003,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
13,33,decision_tree,mixed,low,wine_binary,mlp,dt,0,"['dt_traversal', 'lr_calculation', 'lr_heuristic']",dt_traversal,True,-0.20708694807203765,0.6,0.5,0.01,0.0,0.0,0.0,False,False,False,0.0,0.0,20.708694807203763,0.0,1,False,20.708694807203763,1.8000000000000003,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
13,34,decision_tree,mixed,low,wine_binary,mlp,dt,0,"['dt_traversal', 'lr_calculation', 'lr_heuristic']",dt_traversal,True,0.7975660465582507,0.6,0.5,0.01,0.0,0.0,0.9375,False,False,True,0.0,0.0,13.993395344174926,0.9375,1,True,13.993395344174926,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
13,35,decision_tree,mixed,low,wine_binary,mlp,none,0,"['dt_traversal', 'lr_calculation', 'lr_heuristic']",dt_traversal,True,0.4909375,0.6,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.90625,0.5,0,False,0.90625,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
13,36,decision_tree,mixed,low,wine_binary,mlp,dt,0,"['dt_traversal', 'lr_calculation', 'lr_heuristic']",dt_traversal,True,-0.019586948072037647,0.6,0.5,0.01,0.0,0.0,0.1875,False,False,False,0.0,0.0,20.708694807203763,0.1875,1,False,20.708694807203763,1.8000000000000003,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
13,37,decision_tree,mixed,low,wine_binary,mlp,dt,0,"['dt_traversal', 'lr_calculation', 'lr_heuristic']",dt_traversal,True,0.8600660465582507,0.6,0.5,0.01,0.0,0.0,1.0,False,False,True,0.0,0.0,13.993395344174926,1.0,1,True,13.993395344174926,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
13,38,decision_tree,mixed,low,wine_binary,mlp,none,0,"['dt_traversal', 'lr_calculation', 'lr_heuristic']",dt_traversal,True,0.4903125,0.6,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.96875,0.5,0,False,0.96875,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
13,39,decision_tree,mixed,low,wine_binary,mlp,dt,0,"['dt_traversal', 'lr_calculation', 'lr_heuristic']",dt_traversal,True,0.7929130519279624,0.6,0.5,0.01,0.0,0.0,1.0,False,False,True,0.0,0.0,20.708694807203763,1.0,1,True,20.708694807203763,1.8000000000000003,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,0,decision_tree,mixed,high,adult,xgboost,dt,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.2375990698373761,0.6,0.5,0.01,0.0,0.0,0.4375,False,False,False,0.0,0.0,19.99009301626239,0.4375,1,False,19.99009301626239,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,1,decision_tree,mixed,high,adult,xgboost,dt,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,-0.012400930162623891,0.6,0.5,0.01,0.0,0.0,0.1875,False,False,False,0.0,0.0,19.99009301626239,0.1875,0,False,19.99009301626239,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,2,decision_tree,mixed,high,adult,xgboost,dt,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.28011418376989866,0.6,0.5,0.01,0.0,0.0,0.4375,False,False,False,0.0,0.0,15.738581623010134,0.4375,0,False,15.738581623010134,0.9,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,3,decision_tree,mixed,high,adult,xgboost,dt,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.6125990698373761,0.6,0.5,0.01,0.0,0.0,0.8125,False,False,True,0.0,0.0,19.99009301626239,0.8125,0,True,19.99009301626239,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,4,decision_tree,mixed,high,adult,xgboost,dt,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.11259906983737611,0.6,0.5,0.01,0.0,0.0,0.3125,False,False,False,0.0,0.0,19.99009301626239,0.3125,1,False,19.99009301626239,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,5,decision_tree,mixed,high,adult,xgboost,none,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.495,0.6,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.5,0.5,0,True,0.5,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,6,decision_tree,mixed,high,adult,xgboost,dt,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,-0.012400930162623891,0.6,0.5,0.01,0.0,0.0,0.1875,False,False,False,0.0,0.0,19.99009301626239,0.1875,1,False,19.99009301626239,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,7,decision_tree,mixed,high,adult,xgboost,dt,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.4250990698373761,0.6,0.5,0.01,0.0,0.0,0.625,False,False,True,0.0,0.0,19.99009301626239,0.625,1,True,19.99009301626239,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,8,decision_tree,mixed,high,adult,xgboost,none,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.495,0.6,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.5,0.5,0,True,0.5,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,9,decision_tree,mixed,high,adult,xgboost,none,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.49245029549520625,0.6,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.7549704504793777,0.5,0,False,0.7549704504793777,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,10,decision_tree,mixed,high,adult,xgboost,none,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.4905518978582586,0.6,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.9448102141741421,0.5,0,False,0.9448102141741421,1.5,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,11,decision_tree,mixed,high,adult,xgboost,none,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.495,0.6,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.5,0.5,0,False,0.5,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,12,decision_tree,mixed,high,adult,xgboost,none,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.495,0.6,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.5,0.5,0,True,0.5,1.5,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,13,decision_tree,mixed,high,adult,xgboost,dt,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.5014910971964117,0.6,0.5,0.01,0.0,0.0,0.75,False,False,True,0.0,0.0,24.850890280358826,0.75,0,True,24.850890280358826,1.5,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,14,decision_tree,mixed,high,adult,xgboost,dt,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.5118695778919435,0.6,0.5,0.01,0.0,0.0,0.8125,False,False,True,0.0,0.0,30.063042210805648,0.8125,0,True,30.063042210805648,1.8000000000000003,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,15,decision_tree,mixed,high,adult,xgboost,dt,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.07436957789194354,0.6,0.5,0.01,0.0,0.0,0.375,False,False,False,0.0,0.0,30.063042210805648,0.375,0,False,30.063042210805648,1.8000000000000003,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,16,decision_tree,mixed,high,adult,xgboost,none,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.495,0.6,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.5,0.5,0,False,0.5,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,17,decision_tree,mixed,high,adult,xgboost,none,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.495,0.6,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.5,0.5,0,True,0.5,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,18,decision_tree,mixed,high,adult,xgboost,none,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.495,0.6,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.5,0.5,0,True,0.5,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,19,decision_tree,mixed,high,adult,xgboost,dt,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,-0.061008902803588255,0.6,0.5,0.01,0.0,0.0,0.1875,False,False,False,0.0,0.0,24.850890280358826,0.1875,0,False,24.850890280358826,1.5,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,20,decision_tree,mixed,high,adult,xgboost,none,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.495,0.6,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.5,0.5,0,True,0.5,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,21,decision_tree,mixed,high,adult,xgboost,none,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.495,0.6,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.5,0.5,0,False,0.5,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,22,decision_tree,mixed,high,adult,xgboost,none,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.495,0.6,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.5,0.5,0,False,0.5,1.5,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,23,decision_tree,mixed,high,adult,xgboost,none,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.495,0.6,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.5,0.5,0,True,0.5,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,24,decision_tree,mixed,high,adult,xgboost,dt,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.1750990698373761,0.6,0.5,0.01,0.0,0.0,0.375,False,False,False,0.0,0.0,19.99009301626239,0.375,1,False,19.99009301626239,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,25,decision_tree,mixed,high,adult,xgboost,dt,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.3139910971964117,0.6,0.5,0.01,0.0,0.0,0.5625,False,False,True,0.0,0.0,24.850890280358826,0.5625,1,True,24.850890280358826,1.5,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,26,decision_tree,mixed,high,adult,xgboost,dt,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.3764910971964117,0.6,0.5,0.01,0.0,0.0,0.625,False,False,True,0.0,0.0,24.850890280358826,0.625,1,True,24.850890280358826,1.5,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,27,decision_tree,mixed,high,adult,xgboost,none,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.495,0.6,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.5,0.5,0,True,0.5,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,28,decision_tree,mixed,high,adult,xgboost,none,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.495,0.6,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.5,0.5,0,False,0.5,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,29,decision_tree,mixed,high,adult,xgboost,none,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.495,0.6,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.5,0.5,0,True,0.5,1.5,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,30,decision_tree,mixed,high,adult,xgboost,dt,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,-0.061008902803588255,0.6,0.5,0.01,0.0,0.0,0.1875,False,False,False,0.0,0.0,24.850890280358826,0.1875,0,False,24.850890280358826,1.5,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,31,decision_tree,mixed,high,adult,xgboost,dt,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.06399109719641174,0.6,0.5,0.01,0.0,0.0,0.3125,False,False,False,0.0,0.0,24.850890280358826,0.3125,0,False,24.850890280358826,1.5,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,32,decision_tree,mixed,high,adult,xgboost,none,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.495,0.6,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.5,0.5,0,False,0.5,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,33,decision_tree,mixed,high,adult,xgboost,dt,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.6889910971964117,0.6,0.5,0.01,0.0,0.0,0.9375,False,False,True,0.0,0.0,24.850890280358826,0.9375,0,True,24.850890280358826,1.5,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,34,decision_tree,mixed,high,adult,xgboost,dt,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.0014910971964117448,0.6,0.5,0.01,0.0,0.0,0.25,False,False,False,0.0,0.0,24.850890280358826,0.25,0,False,24.850890280358826,1.5,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,35,decision_tree,mixed,high,adult,xgboost,dt,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.1750990698373761,0.6,0.5,0.01,0.0,0.0,0.375,False,False,False,0.0,0.0,19.99009301626239,0.375,0,False,19.99009301626239,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,36,decision_tree,mixed,high,adult,xgboost,none,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.495,0.6,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.5,0.5,0,False,0.5,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,37,decision_tree,mixed,high,adult,xgboost,dt,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,-0.061008902803588255,0.6,0.5,0.01,0.0,0.0,0.1875,False,False,False,0.0,0.0,24.850890280358826,0.1875,0,False,24.850890280358826,1.5,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,38,decision_tree,mixed,high,adult,xgboost,none,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.495,0.6,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.5,0.5,0,True,0.5,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
14,39,decision_tree,mixed,high,adult,xgboost,none,0,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",dt_traversal,True,0.495,0.6,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.5,0.5,0,True,0.5,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
15,0,hybrid,mixed,low,breast_cancer,xgboost,none,1,"['lr_heuristic', 'dt_traversal', 'lr_calculation']",dt_traversal,True,0.4519224709637427,0.6,0.5,0.01,0.2963197731937731,0.4418065163764585,0.5625,False,False,True,2.8069162726200276,1.5586713383842739,11.057752903625728,0.5625,1,True,11.057752903625728,1.2000000000000002,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
15,1,hybrid,mixed,low,breast_cancer,xgboost,lr,1,"['lr_heuristic', 'dt_traversal', 'lr_calculation']",dt_traversal,True,0.4878145639549453,0.6,0.5,0.01,0.7687264414238364,0.13085892329464266,0.5,True,False,True,8.394909169855927,3.3691678106391683,1.2185436045054665,0.5,0,True,1.2185436045054665,1.2000000000000002,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
15,2,hybrid,mixed,low,breast_cancer,xgboost,lr,0,"['lr_heuristic', 'dt_traversal', 'lr_calculation']",lr_heuristic,True,0.5246749566419775,0.6,0.5,0.01,0.8878183224979006,0.5586480682363256,0.4375,True,True,False,8.24989737280152,3.397311159434814,3.7897636038350218,0.5586480682363256,0,True,3.397311159434814,0.9,heuristic,[4],[3],"[0, 0, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0]",decision_noise,0.6
15,3,hybrid,mixed,low,breast_cancer,xgboost,dt,2,"['lr_heuristic', 'dt_traversal', 'lr_calculation']",lr_calculation,True,0.44117865863921363,0.6,0.5,0.01,0.470902824742996,0.3766732832998073,0.125,False,False,False,2.972416610378238,1.8879558639590086,13.993395344174926,0.470902824742996,0,False,2.972416610378238,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
15,4,hybrid,mixed,low,breast_cancer,xgboost,lr,1,"['lr_heuristic', 'dt_traversal', 'lr_calculation']",dt_traversal,True,0.4921875,0.6,0.5,0.01,0.7732568152284132,0.31500993899205193,0.5,True,False,False,10.390962932687692,1.887958760966403,0.78125,0.5,0,False,0.78125,1.2000000000000002,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
15,5,hybrid,mixed,low,breast_cancer,xgboost,none,1,"['lr_heuristic', 'dt_traversal', 'lr_calculation']",dt_traversal,True,0.4763636819808249,0.6,0.5,0.01,0.41270847422750323,0.7909709668820153,0.5,False,True,False,2.9172498311290136,1.5586695796558196,2.363631801917511,0.5,0,False,2.363631801917511,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
15,6,hybrid,mixed,low,breast_cancer,xgboost,lr,2,"['lr_heuristic', 'dt_traversal', 'lr_calculation']",lr_calculation,True,0.2764059523413525,0.6,0.5,0.01,0.3907612096602203,0.8491658532161774,0.5,False,True,False,11.435525731886782,1.558667178792946,2.5219306425224266,0.3907612096602203,0,False,11.435525731886782,1.2000000000000002,read,"[2, 4, 0]","[1, 2, 4]","[1, 0, 1, 0, 1, 0]","[0, 1, 1, 0, 1, 0]",decision_noise,0.6
15,7,hybrid,mixed,low,breast_cancer,xgboost,none,2,"['lr_heuristic', 'dt_traversal', 'lr_calculation']",lr_calculation,True,0.47,0.6,0.5,0.01,0.5,0.44180549087943566,0.5,True,False,True,3.0,1.5586698661397889,1.7286909009587554,0.5,0,True,3.0,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
15,8,hybrid,mixed,low,breast_cancer,xgboost,lr,1,"['lr_heuristic', 'dt_traversal', 'lr_calculation']",dt_traversal,True,0.47353069357477573,0.6,0.5,0.01,0.5096598625432422,0.4418065140709565,0.5,True,False,False,9.499502281418863,1.5586707576382721,2.6469306425224266,0.5,0,False,2.6469306425224266,1.5,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
15,9,hybrid,mixed,low,breast_cancer,xgboost,dt,2,"['lr_heuristic', 'dt_traversal', 'lr_calculation']",lr_calculation,True,0.5581190274596649,0.6,0.5,0.01,0.5872915257710121,0.2673679854211236,0.8125,True,False,True,2.917249831134714,3.0591921526224812,17.233926853572545,0.5872915257710121,0,True,2.917249831134714,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
15,10,hybrid,mixed,low,breast_cancer,xgboost,none,2,"['lr_heuristic', 'dt_traversal', 'lr_calculation']",lr_calculation,True,0.47,0.6,0.5,0.01,0.5,0.44234858741572625,0.5,True,False,True,3.0,3.0603703698571634,1.6661909009587554,0.5,0,True,3.0,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
15,11,hybrid,mixed,low,breast_cancer,xgboost,none,2,"['lr_heuristic', 'dt_traversal', 'lr_calculation']",lr_calculation,True,0.38353597591478533,0.6,0.5,0.01,0.4127084742260185,0.3254112090984467,0.5,False,False,False,2.9172498311233133,1.5586891242527197,2.6469306425224266,0.4127084742260185,0,False,2.9172498311233133,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
15,12,hybrid,mixed,low,breast_cancer,xgboost,none,0,"['lr_heuristic', 'dt_traversal', 'lr_calculation']",lr_heuristic,True,0.36803398253669045,0.6,0.5,0.01,0.6745830515435087,0.3836210425582215,0.5,True,False,True,2.8344996622637275,1.5587060021531043,1.5073102141741421,0.3836210425582215,1,False,1.5587060021531043,0.6,heuristic,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
15,13,hybrid,mixed,low,breast_cancer,xgboost,none,2,"['lr_heuristic', 'dt_traversal', 'lr_calculation']",lr_calculation,True,0.26825061047306753,0.6,0.5,0.01,0.2963197731994872,0.4999993496320103,0.5,False,False,False,2.8069162726419656,1.558670692446984,2.1083704283482843,0.2963197731994872,0,False,2.8069162726419656,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
15,14,hybrid,mixed,low,breast_cancer,xgboost,none,2,"['lr_heuristic', 'dt_traversal', 'lr_calculation']",lr_calculation,True,0.21060792775171117,0.6,0.5,0.01,0.23812542268570422,0.4418058841686334,0.5,False,False,False,2.7517494933993056,1.5586684260608186,1.5385602141741421,0.23812542268570422,0,False,2.7517494933993056,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.6
